measure_time,block_height
2024-01-17 14:14:16.68361,30
2024-01-17 14:14:20.71602,30
2024-01-17 14:14:24.74797,30
2024-01-17 14:14:28.78224,30
2024-01-17 14:14:32.81316,30
2024-01-17 14:14:36.84353,30
2024-01-17 14:14:40.88142,30
2024-01-17 14:14:44.91014,30
2024-01-17 14:14:48.94522,30
2024-01-17 14:14:52.97610,30
2024-01-17 14:14:57.01227,30
2024-01-17 14:15:01.04970,30
2024-01-17 14:15:05.08836,30
2024-01-17 14:15:09.11874,30
2024-01-17 14:15:13.15525,30
2024-01-17 14:15:17.19177,30
2024-01-17 14:15:21.22792,30
2024-01-17 14:15:25.26041,30
2024-01-17 14:15:29.28921,30
2024-01-17 14:15:33.32339,30
2024-01-17 14:15:37.36162,30
2024-01-17 14:15:41.39608,30
2024-01-17 14:15:45.42508,30
2024-01-17 14:15:49.45774,30
2024-01-17 14:15:53.48786,30
2024-01-17 14:15:57.52816,30
2024-01-17 14:16:01.55636,30
2024-01-17 14:16:05.59005,30
2024-01-17 14:16:09.65954,30
2024-01-17 14:16:13.68838,30
2024-01-17 14:16:17.71882,30
2024-01-17 14:16:21.75021,30
2024-01-17 14:16:25.79206,30
2024-01-17 14:16:29.82487,30
2024-01-17 14:16:33.85587,30
2024-01-17 14:16:37.88596,30
2024-01-17 14:16:41.92091,30
2024-01-17 14:16:45.95439,30
2024-01-17 14:16:49.98823,30
2024-01-17 14:16:54.01447,30
2024-01-17 14:16:58.04540,30
2024-01-17 14:17:02.08363,30
2024-01-17 14:17:06.11815,30
2024-01-17 14:17:10.15688,30
2024-01-17 14:17:14.20792,30
2024-01-17 14:17:18.23260,30
2024-01-17 14:17:22.25974,30
2024-01-17 14:17:26.28960,30
2024-01-17 14:17:30.32247,30
2024-01-17 14:17:34.36031,30
2024-01-17 14:17:38.38769,30
2024-01-17 14:17:42.41899,30
2024-01-17 14:17:46.45204,30
2024-01-17 14:17:50.49383,30
2024-01-17 14:17:54.52552,30
2024-01-17 14:17:58.57237,30
2024-01-17 14:18:02.61387,30
2024-01-17 14:18:06.66061,30
2024-01-17 14:18:10.69295,30
2024-01-17 14:18:14.72298,30
2024-01-17 14:18:18.77079,30
2024-01-17 14:18:22.81556,30
2024-01-17 14:18:26.85299,30
2024-01-17 14:18:30.88789,30
2024-01-17 14:18:34.91760,30
2024-01-17 14:18:38.95564,30
2024-01-17 14:18:42.99690,30
2024-01-17 14:18:47.06187,30
2024-01-17 14:18:51.09422,30
2024-01-17 14:18:55.12880,30
2024-01-17 14:18:59.15786,30
2024-01-17 14:19:03.19781,30
2024-01-17 14:19:07.23686,30
2024-01-17 14:19:11.28830,30
2024-01-17 14:19:15.32998,30
2024-01-17 14:19:19.37660,30
2024-01-17 14:19:23.41806,30
2024-01-17 14:19:27.47211,30
2024-01-17 14:19:31.52032,30
2024-01-17 14:19:35.56559,30
2024-01-17 14:19:39.61796,30
2024-01-17 14:19:43.66538,30
2024-01-17 14:19:47.72994,30
2024-01-17 14:19:51.77453,30
2024-01-17 14:19:55.80459,30
2024-01-17 14:19:59.84569,30
2024-01-17 14:20:03.88286,30
2024-01-17 14:20:07.91297,30
2024-01-17 14:20:11.97729,30
2024-01-17 14:20:16.00982,30
2024-01-17 14:20:20.04903,30
2024-01-17 14:20:24.12330,30
2024-01-17 14:20:28.16071,30
2024-01-17 14:20:32.19776,30
2024-01-17 14:20:36.23016,30
2024-01-17 14:20:40.27428,30
2024-01-17 14:20:44.30716,30
2024-01-17 14:20:48.35991,30
2024-01-17 14:20:52.39991,30
2024-01-17 14:20:56.43760,30
2024-01-17 14:21:00.47790,30
2024-01-17 14:21:04.51701,30
2024-01-17 14:21:08.55504,30
2024-01-17 14:21:12.59473,30
2024-01-17 14:21:16.62967,30
2024-01-17 14:21:20.67285,30
2024-01-17 14:21:24.70716,30
2024-01-17 14:21:28.74402,30
2024-01-17 14:21:32.80026,30
2024-01-17 14:21:36.84917,30
2024-01-17 14:21:40.89269,30
2024-01-17 14:21:44.92155,30
2024-01-17 14:21:48.96480,30
2024-01-17 14:21:53.00840,30
2024-01-17 14:21:57.03967,30
2024-01-17 14:22:01.07544,30
2024-01-17 14:22:05.12028,30
2024-01-17 14:22:09.16950,30
2024-01-17 14:22:13.20885,30
2024-01-17 14:22:17.24799,30
2024-01-17 14:22:21.29054,30
2024-01-17 14:22:25.32522,30
2024-01-17 14:22:29.35721,30
2024-01-17 14:22:33.38473,30
2024-01-17 14:22:37.41535,30
2024-01-17 14:22:41.45213,30
2024-01-17 14:22:45.50849,30
2024-01-17 14:22:49.53897,30
2024-01-17 14:22:53.56947,30
2024-01-17 14:22:57.60347,30
2024-01-17 14:23:01.64112,30
2024-01-17 14:23:05.68458,30
2024-01-17 14:23:09.72295,30
2024-01-17 14:23:13.75291,30
2024-01-17 14:23:17.79157,30
2024-01-17 14:23:21.82925,30
2024-01-17 14:23:25.86558,30
2024-01-17 14:23:30.93443,30
2024-01-17 14:23:36.04434,30
2024-01-17 14:23:40.35928,30
2024-01-17 14:23:44.41531,30
2024-01-17 14:23:48.45488,30
2024-01-17 14:24:20.15780,30
2024-01-17 14:24:24.19587,30
2024-01-17 14:24:28.24083,30
2024-01-17 14:24:32.29140,30
2024-01-17 14:24:45.25917,30
2024-01-17 14:24:49.37709,30
2024-01-17 14:24:53.44689,30
2024-01-17 14:24:57.50459,30
2024-01-17 14:25:01.56083,30
2024-01-17 14:25:05.60586,30
2024-01-17 14:25:09.65882,30
2024-01-17 14:25:13.69731,30
2024-01-17 14:25:17.78521,30
2024-01-17 14:25:21.82610,30
2024-01-17 14:25:25.87017,30
2024-01-17 14:25:29.92110,30
2024-01-17 14:25:33.95611,30
2024-01-17 14:25:37.98315,30
2024-01-17 14:25:42.02913,30
2024-01-17 14:25:46.07811,30
2024-01-17 14:25:50.11551,30
2024-01-17 14:25:54.17002,30
2024-01-17 14:25:58.20943,30
2024-01-17 14:26:02.24893,30
2024-01-17 14:26:06.28499,30
2024-01-17 14:26:10.33513,30
2024-01-17 14:26:14.37054,30
2024-01-17 14:26:18.42028,30
2024-01-17 14:26:22.45951,30
2024-01-17 14:26:26.49443,30
2024-01-17 14:26:30.53878,30
2024-01-17 14:26:34.58676,30
2024-01-17 14:26:38.63307,30
2024-01-17 14:26:42.67390,30
2024-01-17 14:26:46.71670,30
2024-01-17 14:26:50.76348,30
2024-01-17 14:26:54.80729,30
2024-01-17 14:26:58.85108,30
2024-01-17 14:27:02.90004,30
2024-01-17 14:27:06.94137,30
2024-01-17 14:27:10.99100,30
2024-01-17 14:27:15.02377,30
2024-01-17 14:27:19.06011,30
2024-01-17 14:27:23.10549,30
2024-01-17 14:27:27.14573,30
2024-01-17 14:27:31.18929,30
2024-01-17 14:27:35.23166,30
2024-01-17 14:27:39.26412,30
2024-01-17 14:27:43.30761,30
2024-01-17 14:27:47.34215,30
2024-01-17 14:27:51.39242,30
2024-01-17 14:27:55.43595,30
2024-01-17 14:27:59.48007,30
2024-01-17 14:28:03.52505,30
2024-01-17 14:28:07.57109,30
2024-01-17 14:28:11.61426,30
2024-01-17 14:28:15.65056,30
2024-01-17 14:28:19.69036,30
2024-01-17 14:28:23.72598,30
2024-01-17 14:28:27.77072,30
2024-01-17 14:28:31.81820,30
2024-01-17 14:28:35.89338,30
2024-01-17 14:28:39.94145,30
2024-01-17 14:28:43.99942,30
2024-01-17 14:28:48.04253,30
2024-01-17 14:28:52.07914,30
2024-01-17 14:28:56.13182,30
2024-01-17 14:29:00.17626,30
2024-01-17 14:29:04.22210,30
2024-01-17 14:29:08.27042,30
2024-01-17 14:29:12.32053,30
2024-01-17 14:29:16.38450,30
2024-01-17 14:29:20.43831,30
2024-01-17 14:29:24.48585,30
2024-01-17 14:29:28.52809,30
2024-01-17 14:29:32.57271,30
2024-01-17 14:29:36.62598,30
2024-01-17 14:29:40.67211,30
2024-01-17 14:29:44.71160,30
2024-01-17 14:29:48.75685,30
2024-01-17 14:29:52.79704,30
2024-01-17 14:29:56.84932,30
2024-01-17 14:30:00.89839,30
2024-01-17 14:30:04.94342,30
2024-01-17 14:30:08.97111,30
2024-01-17 14:30:13.00959,30
2024-01-17 14:30:17.04836,30
2024-01-17 14:30:21.08004,30
2024-01-17 14:30:25.11445,30
2024-01-17 14:30:29.14849,30
2024-01-17 14:30:33.19543,30
2024-01-17 14:30:37.24383,30
2024-01-17 14:30:41.29033,30
2024-01-17 14:30:45.33624,30
2024-01-17 14:30:49.38643,30
2024-01-17 14:30:53.43198,30
2024-01-17 14:30:57.47117,30
2024-01-17 14:31:01.53464,30
2024-01-17 14:31:05.57583,30
2024-01-17 14:31:09.62023,30
2024-01-17 14:31:13.66006,30
2024-01-17 14:31:17.71671,30
2024-01-17 14:31:21.75601,30
2024-01-17 14:31:25.80165,30
2024-01-17 14:31:29.85236,30
2024-01-17 14:31:33.89782,30
2024-01-17 14:31:37.94765,30
2024-01-17 14:31:41.98611,30
2024-01-17 14:31:46.03396,30
2024-01-17 14:31:50.07621,30
2024-01-17 14:31:54.11820,30
2024-01-17 14:31:58.16376,30
2024-01-17 14:32:02.20144,30
2024-01-17 14:32:06.24676,30
2024-01-17 14:32:10.29040,30
2024-01-17 14:32:14.33466,30
2024-01-17 14:32:18.38612,30
2024-01-17 14:32:22.43266,30
2024-01-17 14:32:26.49174,30
2024-01-17 14:32:30.53797,30
2024-01-17 14:32:34.58523,30
2024-01-17 14:32:38.62461,30
2024-01-17 14:32:42.66981,30
2024-01-17 14:32:46.71390,30
2024-01-17 14:32:50.75167,30
2024-01-17 14:32:54.79838,30
2024-01-17 14:32:58.84292,30
2024-01-17 14:33:02.88624,30
2024-01-17 14:33:06.94976,30
2024-01-17 14:33:11.00673,30
2024-01-17 14:33:15.05809,30
2024-01-17 14:33:19.10584,30
2024-01-17 14:33:23.15047,30
2024-01-17 14:33:27.19674,30
2024-01-17 14:33:31.24560,30
2024-01-17 14:33:35.29663,30
2024-01-17 14:33:39.35590,30
2024-01-17 14:33:43.40162,30
2024-01-17 14:33:47.44887,30
2024-01-17 14:33:51.71982,30
2024-01-17 14:33:55.76105,30
2024-01-17 14:33:59.80901,30
2024-01-17 14:34:03.85190,30
2024-01-17 14:34:07.88423,30
2024-01-17 14:34:11.91381,30
2024-01-17 14:34:15.94633,30
2024-01-17 14:34:19.97950,30
2024-01-17 14:34:24.01382,30
2024-01-17 14:34:28.04114,30
2024-01-17 14:34:32.07473,30
2024-01-17 14:34:36.11161,30
2024-01-17 14:34:40.15181,30
2024-01-17 14:34:44.18407,30
2024-01-17 14:34:48.21711,30
2024-01-17 14:34:52.24968,30
2024-01-17 14:34:56.28412,30
2024-01-17 14:35:00.31903,30
2024-01-17 14:35:04.35509,30
2024-01-17 14:35:08.38654,30
2024-01-17 14:35:12.42301,30
2024-01-17 14:35:16.45707,30
2024-01-17 14:35:20.48805,30
2024-01-17 14:35:24.52220,30
2024-01-17 14:35:28.55498,30
2024-01-17 14:35:32.59152,30
2024-01-17 14:35:36.62177,30
2024-01-17 14:35:40.65597,30
2024-01-17 14:35:44.68610,30
2024-01-17 14:35:48.72359,30
2024-01-17 14:35:52.75184,30
2024-01-17 14:35:56.78291,30
2024-01-17 14:36:00.81543,30
2024-01-17 14:36:04.85721,30
2024-01-17 14:36:08.88922,30
2024-01-17 14:36:13.00417,30
2024-01-17 14:36:17.07493,30
2024-01-17 14:36:21.10920,30
2024-01-17 14:36:25.15299,30
2024-01-17 14:36:29.21809,30
2024-01-17 14:36:33.27580,30
2024-01-17 14:36:37.34372,30
2024-01-17 14:36:41.39495,30
2024-01-17 14:36:45.44959,30
2024-01-17 14:36:49.48540,30
2024-01-17 14:36:53.53730,30
2024-01-17 14:36:57.59614,30
2024-01-17 14:37:01.64857,30
2024-01-17 14:37:05.69818,30
2024-01-17 14:37:09.74502,30
2024-01-17 14:37:13.78749,30
2024-01-17 14:37:17.83363,30
2024-01-17 14:37:21.89290,30
2024-01-17 14:37:25.93496,30
2024-01-17 14:37:29.97601,30
2024-01-17 14:37:34.01986,30
2024-01-17 14:37:38.06516,30
2024-01-17 14:37:42.11145,30
2024-01-17 14:37:46.15744,30
2024-01-17 14:37:50.20207,30
2024-01-17 14:37:54.24782,30
2024-01-17 14:37:58.29711,30
2024-01-17 14:38:02.34031,30
2024-01-17 14:38:06.38033,30
2024-01-17 14:38:10.42563,30
2024-01-17 14:38:14.45550,30
2024-01-17 14:38:18.48804,30
2024-01-17 14:38:22.53314,30
2024-01-17 14:38:26.57170,30
2024-01-17 14:38:30.61550,30
2024-01-17 14:38:34.65378,30
2024-01-17 14:38:38.70354,30
2024-01-17 14:38:42.74642,30
2024-01-17 14:38:46.78959,30
2024-01-17 14:38:50.82277,30
2024-01-17 14:38:54.86039,30
2024-01-17 14:38:58.89396,30
2024-01-17 14:39:02.92782,30
2024-01-17 14:39:06.98003,30
2024-01-17 14:39:11.02948,30
2024-01-17 14:39:15.07664,30
2024-01-17 14:39:19.12240,30
2024-01-17 14:39:23.16951,30
2024-01-17 14:39:28.20114,30
2024-01-17 14:39:32.74630,30
2024-01-17 14:39:36.78049,30
2024-01-17 14:39:40.81102,30
2024-01-17 14:39:44.85176,30
2024-01-17 14:39:48.89052,30
2024-01-17 14:39:52.93411,30
2024-01-17 14:39:56.97080,30
2024-01-17 14:40:01.00864,30
2024-01-17 14:40:05.04053,30
2024-01-17 14:40:09.06670,30
2024-01-17 14:40:13.09941,30
2024-01-17 14:40:17.15605,30
2024-01-17 14:40:21.19131,30
2024-01-17 14:40:25.22879,30
2024-01-17 14:40:29.25846,30
2024-01-17 14:40:33.30166,30
2024-01-17 14:40:37.34088,30
2024-01-17 14:40:41.38252,30
2024-01-17 14:40:45.42653,30
2024-01-17 14:40:49.46715,30
2024-01-17 14:40:53.51062,30
2024-01-17 14:40:57.55280,30
2024-01-17 14:41:01.60055,30
2024-01-17 14:41:05.63706,30
2024-01-17 14:41:09.68592,30
2024-01-17 14:41:13.72391,30
2024-01-17 14:41:17.76871,30
2024-01-17 14:41:21.81090,30
2024-01-17 14:41:25.84441,30
2024-01-17 14:41:29.88432,30
2024-01-17 14:41:33.92458,30
2024-01-17 14:41:37.96813,30
2024-01-17 14:41:42.00837,30
2024-01-17 14:41:46.05266,30
2024-01-17 14:41:50.10014,30
2024-01-17 14:41:54.14682,30
2024-01-17 14:41:58.19308,30
2024-01-17 14:42:02.22822,30
2024-01-17 14:42:06.26592,30
2024-01-17 14:42:10.31148,30
2024-01-17 14:42:14.35265,30
2024-01-17 14:42:18.39902,30
2024-01-17 14:42:22.44263,30
2024-01-17 14:42:26.47396,30
2024-01-17 14:42:30.51755,30
2024-01-17 14:42:34.56558,30
2024-01-17 14:42:38.60662,30
2024-01-17 14:42:42.64628,30
2024-01-17 14:42:46.68884,30
2024-01-17 14:42:50.71918,30
2024-01-17 14:42:54.76466,30
2024-01-17 14:42:58.80445,30
2024-01-17 14:43:02.84415,30
2024-01-17 14:43:06.87482,30
2024-01-17 14:43:10.91337,30
2024-01-17 14:43:14.95450,30
2024-01-17 14:43:18.98417,30
2024-01-17 14:43:23.02308,30
2024-01-17 14:43:27.05437,30
2024-01-17 14:43:31.09232,30
2024-01-17 14:43:35.12434,30
2024-01-17 14:43:39.16599,30
2024-01-17 14:43:43.20322,30
2024-01-17 14:43:47.23503,30
2024-01-17 14:43:51.27515,30
2024-01-17 14:43:55.31842,30
2024-01-17 14:43:59.37508,30
2024-01-17 14:44:03.41025,30
2024-01-17 14:44:07.44709,30
2024-01-17 14:44:11.48598,30
2024-01-17 14:44:15.51989,30
2024-01-17 14:44:19.56232,30
2024-01-17 14:44:23.60402,30
2024-01-17 14:44:27.64475,30
2024-01-17 14:44:31.68366,30
2024-01-17 14:44:35.72196,30
2024-01-17 14:44:39.76553,30
2024-01-17 14:44:43.79972,30
2024-01-17 14:44:47.83418,30
2024-01-17 14:44:51.87320,30
2024-01-17 14:44:55.91419,30
2024-01-17 14:44:59.94668,30
2024-01-17 14:45:03.98278,30
2024-01-17 14:45:08.02521,30
2024-01-17 14:45:12.07025,30
2024-01-17 14:45:16.10271,30
2024-01-17 14:45:20.14733,30
2024-01-17 14:45:24.18701,30
2024-01-17 14:45:28.22982,30
2024-01-17 14:45:32.27702,30
2024-01-17 14:45:36.31935,30
2024-01-17 14:45:40.35703,30
2024-01-17 14:45:44.40112,30
2024-01-17 14:45:48.45172,30
2024-01-17 14:45:52.49238,30
2024-01-17 14:45:56.52494,30
2024-01-17 14:46:00.57334,30
2024-01-17 14:46:04.61744,30
2024-01-17 14:46:08.65722,30
2024-01-17 14:46:12.70104,30
2024-01-17 14:46:16.75182,30
2024-01-17 14:46:20.79037,30
2024-01-17 14:46:24.83220,30
2024-01-17 14:46:28.87413,30
2024-01-17 14:46:32.89653,30
2024-01-17 14:46:36.93345,30
2024-01-17 14:46:40.97495,30
2024-01-17 14:46:45.02062,30
2024-01-17 14:46:49.06559,30
2024-01-17 14:46:53.10465,30
2024-01-17 14:46:57.14690,30
2024-01-17 14:47:01.19302,30
2024-01-17 14:47:05.22632,30
2024-01-17 14:47:09.26421,30
2024-01-17 14:47:13.30570,30
2024-01-17 14:47:17.37831,30
2024-01-17 14:47:21.42051,30
2024-01-17 14:47:25.46164,30
2024-01-17 14:47:29.50020,30
2024-01-17 14:47:33.54315,30
2024-01-17 14:47:37.57221,30
2024-01-17 14:47:41.59476,30
2024-01-17 14:47:45.63348,30
2024-01-17 14:47:49.67644,30
2024-01-17 14:47:53.70775,30
2024-01-17 14:47:57.74983,30
2024-01-17 14:48:01.79101,30
2024-01-17 14:48:05.83278,30
2024-01-17 14:48:09.86979,30
2024-01-17 14:48:13.91359,30
2024-01-17 14:48:17.95604,30
2024-01-17 14:48:22.00094,30
2024-01-17 14:48:26.04224,30
2024-01-17 14:48:30.07884,30
2024-01-17 14:48:34.12038,30
2024-01-17 14:48:38.16069,30
2024-01-17 14:48:42.20652,30
2024-01-17 14:48:46.24758,30
2024-01-17 14:48:50.29048,30
2024-01-17 14:48:54.33303,30
2024-01-17 14:48:58.38348,30
2024-01-17 14:49:02.42202,30
2024-01-17 14:49:06.45808,30
2024-01-17 14:49:10.50762,30
2024-01-17 14:49:14.55517,30
2024-01-17 14:49:18.59887,30
2024-01-17 14:49:22.64073,30
2024-01-17 14:49:26.68420,30
2024-01-17 14:49:30.72742,30
2024-01-17 14:49:34.77118,30
2024-01-17 14:49:38.81188,30
2024-01-17 14:49:42.85498,30
2024-01-17 14:49:46.89374,30
2024-01-17 14:49:50.93571,30
2024-01-17 14:49:54.97881,30
2024-01-17 14:49:59.02569,30
2024-01-17 14:50:03.09026,30
2024-01-17 14:50:07.13397,30
2024-01-17 14:50:11.17533,30
2024-01-17 14:50:15.21200,30
2024-01-17 14:50:19.25447,30
2024-01-17 14:50:23.29600,30
2024-01-17 14:50:27.33858,30
2024-01-17 14:50:31.38860,30
2024-01-17 14:50:35.42596,30
2024-01-17 14:50:39.46432,30
2024-01-17 14:50:43.49866,30
2024-01-17 14:50:47.53631,30
2024-01-17 14:50:51.57360,30
2024-01-17 14:50:55.61503,30
2024-01-17 14:50:59.66200,30
2024-01-17 14:51:03.70489,30
2024-01-17 14:51:07.74610,30
2024-01-17 14:51:11.78913,30
2024-01-17 14:51:15.83011,30
2024-01-17 14:51:19.87141,30
2024-01-17 14:51:23.91079,30
2024-01-17 14:51:27.95091,30
2024-01-17 14:51:31.99218,30
2024-01-17 14:51:36.03031,30
2024-01-17 14:51:40.06740,30
2024-01-17 14:51:44.11459,30
2024-01-17 14:51:48.15011,30
2024-01-17 14:51:52.19498,30
2024-01-17 14:51:56.23292,30
2024-01-17 14:52:00.27133,30
2024-01-17 14:52:04.30135,30
2024-01-17 14:52:08.35911,30
2024-01-17 14:52:12.38773,30
2024-01-17 14:52:16.42291,30
2024-01-17 14:52:20.46742,30
2024-01-17 14:52:24.50703,30
2024-01-17 14:52:28.55037,30
2024-01-17 14:52:32.58857,30
2024-01-17 14:52:36.62201,30
2024-01-17 14:52:40.65449,30
2024-01-17 14:52:44.69793,30
2024-01-17 14:52:48.73823,30
2024-01-17 14:52:52.76693,30
2024-01-17 14:52:56.81215,30
2024-01-17 14:53:00.84462,30
2024-01-17 14:53:04.87979,30
2024-01-17 14:53:08.92116,30
2024-01-17 14:53:12.98505,30
2024-01-17 14:53:17.02121,30
2024-01-17 14:53:21.05408,30
2024-01-17 14:53:25.08278,30
2024-01-17 14:53:29.11442,30
2024-01-17 14:53:33.15328,30
2024-01-17 14:53:37.18886,30
2024-01-17 14:53:41.22449,30
2024-01-17 14:53:45.25626,30
2024-01-17 14:53:49.29288,30
2024-01-17 14:53:53.33111,30
2024-01-17 14:53:57.36756,30
2024-01-17 14:54:01.40324,30
2024-01-17 14:54:05.44418,30
2024-01-17 14:54:09.49776,30
2024-01-17 14:54:13.53515,30
2024-01-17 14:54:17.57130,30
2024-01-17 14:54:21.60733,30
2024-01-17 14:54:25.64112,30
2024-01-17 14:54:29.68631,30
2024-01-17 14:54:33.72599,30
2024-01-17 14:54:37.76728,30
2024-01-17 14:54:41.80624,30
2024-01-17 14:54:45.83835,30
2024-01-17 14:54:49.88227,30
2024-01-17 14:54:53.92506,30
2024-01-17 14:54:57.96550,30
2024-01-17 14:55:02.00778,30
2024-01-17 14:55:06.04764,30
2024-01-17 14:55:10.09086,30
2024-01-17 14:55:14.13105,30
2024-01-17 14:55:18.17748,30
2024-01-17 14:55:22.22244,30
2024-01-17 14:55:26.26730,30
2024-01-17 14:55:30.31324,30
2024-01-17 14:55:34.35589,30
2024-01-17 14:55:38.39343,30
2024-01-17 14:55:42.43454,30
2024-01-17 14:55:46.47652,30
2024-01-17 14:55:50.99373,30
2024-01-17 14:55:55.03708,30
2024-01-17 14:55:59.53597,30
2024-01-17 14:56:03.57973,30
2024-01-17 14:56:07.62096,30
2024-01-17 14:56:11.66849,30
2024-01-17 14:56:15.70705,30
2024-01-17 14:56:19.75453,30
2024-01-17 14:56:23.79338,30
2024-01-17 14:56:27.83643,30
2024-01-17 14:56:31.88661,30
2024-01-17 14:56:35.93049,30
2024-01-17 14:56:39.97062,30
2024-01-17 14:56:44.01291,30
2024-01-17 14:56:48.05575,30
2024-01-17 14:56:52.10521,30
2024-01-17 14:56:56.14869,30
2024-01-17 14:57:00.19318,30
2024-01-17 14:57:04.23013,30
2024-01-17 14:57:08.26756,30
2024-01-17 14:57:12.31458,30
2024-01-17 14:57:16.36262,30
2024-01-17 14:57:20.41541,30
2024-01-17 14:57:24.46181,30
2024-01-17 14:57:28.51294,30
2024-01-17 14:57:32.55464,30
2024-01-17 14:57:36.59221,30
2024-01-17 14:57:40.63475,30
2024-01-17 14:57:44.67415,30
2024-01-17 14:57:48.71201,30
2024-01-17 14:57:52.75258,30
2024-01-17 14:57:56.79828,30
2024-01-17 14:58:00.84317,30
2024-01-17 14:58:04.88801,30
2024-01-17 14:58:08.93098,30
2024-01-17 14:58:12.97409,30
2024-01-17 14:58:17.00849,30
2024-01-17 14:58:21.05050,30
2024-01-17 14:58:25.09851,30
2024-01-17 14:58:29.13434,30
2024-01-17 14:58:33.17839,30
2024-01-17 14:58:37.21879,30
2024-01-17 14:58:41.25934,30
2024-01-17 14:58:45.30058,30
2024-01-17 14:58:49.34492,30
2024-01-17 14:58:53.39248,30
2024-01-17 14:58:57.43805,30
2024-01-17 14:59:01.48122,30
2024-01-17 14:59:05.52306,30
2024-01-17 14:59:09.57466,30
2024-01-17 14:59:13.60376,30
2024-01-17 14:59:17.64651,30
2024-01-17 14:59:21.68734,30
2024-01-17 14:59:25.72611,30
2024-01-17 14:59:29.76816,30
2024-01-17 14:59:33.81142,30
2024-01-17 14:59:37.85266,30
2024-01-17 14:59:41.89451,30
2024-01-17 14:59:45.93332,30
2024-01-17 14:59:49.96867,30
2024-01-17 14:59:54.00637,30
2024-01-17 14:59:58.04578,30
2024-01-17 15:00:02.08670,30
2024-01-17 15:00:06.12607,30
2024-01-17 15:00:10.17203,30
2024-01-17 15:00:14.22459,30
2024-01-17 15:00:18.26478,30
2024-01-17 15:00:22.30678,30
2024-01-17 15:00:26.34670,30
2024-01-17 15:00:30.39709,30
2024-01-17 15:00:34.43689,30
2024-01-17 15:00:38.48355,30
2024-01-17 15:00:42.52809,30
2024-01-17 15:00:46.57493,30
2024-01-17 15:00:50.60873,30
2024-01-17 15:00:54.65460,30
2024-01-17 15:00:58.69499,30
2024-01-17 15:01:02.73894,30
2024-01-17 15:01:06.77230,30
2024-01-17 15:01:10.82767,30
2024-01-17 15:01:14.86823,30
2024-01-17 15:01:18.90936,30
2024-01-17 15:01:22.94162,30
2024-01-17 15:01:26.98371,30
2024-01-17 15:01:31.01619,30
2024-01-17 15:01:35.06677,30
2024-01-17 15:01:39.11651,30
2024-01-17 15:01:43.16407,30
2024-01-17 15:01:47.19926,30
2024-01-17 15:01:51.23483,30
2024-01-17 15:01:55.26373,30
2024-01-17 15:01:59.30144,30
2024-01-17 15:02:03.33890,30
2024-01-17 15:02:07.38764,30
2024-01-17 15:02:11.42972,30
2024-01-17 15:02:15.47696,30
2024-01-17 15:02:19.52017,30
2024-01-17 15:02:23.55216,30
2024-01-17 15:02:27.58548,30
2024-01-17 15:02:31.62314,30
2024-01-17 15:02:35.66688,30
2024-01-17 15:02:39.71290,30
2024-01-17 15:02:43.76091,30
2024-01-17 15:02:47.80573,30
2024-01-17 15:02:51.85043,30
2024-01-17 15:02:57.05452,30
2024-01-17 15:03:01.10817,30
2024-01-17 15:03:37.61048,30
2024-01-17 15:03:41.72550,30
2024-01-17 15:03:45.75409,30
2024-01-17 15:03:49.79173,30
2024-01-17 15:03:53.83399,30
2024-01-17 15:03:57.87860,30
2024-01-17 15:04:01.92430,30
2024-01-17 15:04:05.96524,30
2024-01-17 15:04:10.01115,30
2024-01-17 15:04:14.05595,30
2024-01-17 15:04:18.09291,30
2024-01-17 15:04:22.12757,30
2024-01-17 15:04:26.17174,30
2024-01-17 15:04:30.21891,30
2024-01-17 15:04:34.26148,30
2024-01-17 15:04:38.29734,30
2024-01-17 15:04:42.33889,30
2024-01-17 15:04:46.38267,30
2024-01-17 15:04:50.42552,30
2024-01-17 15:04:54.46622,30
2024-01-17 15:04:58.51416,30
2024-01-17 15:05:02.55822,30
2024-01-17 15:05:06.60676,30
2024-01-17 15:05:10.65881,30
2024-01-17 15:05:14.71037,30
2024-01-17 15:05:18.74950,30
2024-01-17 15:05:22.79663,30
2024-01-17 15:05:26.83944,30
2024-01-17 15:05:30.88213,30
2024-01-17 15:05:34.92007,30
2024-01-17 15:05:38.95977,30
2024-01-17 15:05:43.00672,30
2024-01-17 15:05:47.05459,30
2024-01-17 15:05:51.09802,30
2024-01-17 15:05:55.14402,30
2024-01-17 15:05:59.18507,30
2024-01-17 15:06:03.22820,30
2024-01-17 15:06:07.27351,30
2024-01-17 15:06:11.31531,30
2024-01-17 15:06:15.35932,30
2024-01-17 15:06:19.41116,30
2024-01-17 15:06:23.46303,30
2024-01-17 15:06:27.50728,30
2024-01-17 15:06:31.55129,30
2024-01-17 15:06:35.59519,30
2024-01-17 15:06:39.64986,30
2024-01-17 15:06:43.69773,30
2024-01-17 15:06:47.73900,30
2024-01-17 15:06:51.78338,30
2024-01-17 15:06:55.82875,30
2024-01-17 15:06:59.87098,30
2024-01-17 15:07:03.91289,30
2024-01-17 15:07:07.94416,30
2024-01-17 15:07:11.99180,30
2024-01-17 15:07:16.03542,30
2024-01-17 15:07:20.07653,30
2024-01-17 15:07:24.12010,30
2024-01-17 15:07:28.16714,30
2024-01-17 15:07:32.20836,30
2024-01-17 15:07:36.25412,30
2024-01-17 15:07:40.29740,30
2024-01-17 15:07:44.34477,30
2024-01-17 15:07:48.39059,30
